,Pstng.Date,pending_cnt
38840,2018-11-30,5
38841,2018-11-30,5
38842,2018-11-29,5
38843,2018-11-29,5
38844,2018-11-29,5
38845,2018-11-29,5
38846,2018-11-29,5
38847,2018-11-29,5
38848,2018-11-29,5
38849,2018-11-29,5
38850,2018-11-29,5
38851,2018-11-29,5
38852,2018-11-29,5
38853,2018-11-29,5
38854,2018-11-29,5
38855,2018-11-29,5
38856,2018-11-29,5
38857,2018-11-29,5
38858,2018-11-29,5
38859,2018-11-29,5
38860,2018-11-29,5
38861,2018-11-29,5
38862,2018-11-29,5
38863,2018-11-28,4
38864,2018-11-28,4
38865,2018-11-28,4
38866,2018-11-28,4
38867,2018-11-28,4
38868,2018-11-28,4
38869,2018-11-28,4
38870,2018-11-28,4
38871,2018-11-28,4
38872,2018-11-28,4
38873,2018-11-28,4
38874,2018-11-28,4
38875,2018-11-28,4
38876,2018-11-28,4
38877,2018-11-28,4
38878,2018-11-28,4
38879,2018-11-27,0
38880,2018-11-27,0
38881,2018-11-27,0
38882,2018-11-27,0
38883,2018-11-27,0
38884,2018-11-27,0
38885,2018-11-27,0
38886,2018-11-27,0
38887,2018-11-27,0
38888,2018-11-27,0
38889,2018-11-27,0
38890,2018-11-27,0
38891,2018-11-27,0
38892,2018-11-27,0
38893,2018-11-27,0
38894,2018-11-27,0
38895,2018-11-27,0
38896,2018-11-27,0
38897,2018-11-26,0
38898,2018-11-26,0
38899,2018-11-26,0
38900,2018-11-26,0
38901,2018-11-26,0
38902,2018-11-26,0
38903,2018-11-26,0
38904,2018-11-26,0
38905,2018-11-26,0
38906,2018-11-26,0
38907,2018-11-26,0
38908,2018-11-23,0
38909,2018-11-23,0
38910,2018-11-23,0
38911,2018-11-23,0
38912,2018-11-23,0
38913,2018-11-23,0
38914,2018-11-23,0
38915,2018-11-23,0
38916,2018-11-23,0
38917,2018-11-23,0
38918,2018-11-23,0
38919,2018-11-23,0
38920,2018-11-23,0
38921,2018-11-23,0
38922,2018-11-23,0
38923,2018-11-23,0
38924,2018-11-23,0
38925,2018-11-23,0
38926,2018-11-23,0
38927,2018-11-23,0
38928,2018-11-23,0
38929,2018-11-23,0
38930,2018-11-22,1
38931,2018-11-22,1
38932,2018-11-22,1
38933,2018-11-22,1
38934,2018-11-22,1
38935,2018-11-22,1
38936,2018-11-22,1
38937,2018-11-22,1
38938,2018-11-22,1
38939,2018-11-22,1
38940,2018-11-22,1
38941,2018-11-22,1
38942,2018-11-22,1
38943,2018-11-22,1
38944,2018-11-22,1
38945,2018-11-21,1
38946,2018-11-21,1
38947,2018-11-21,1
38948,2018-11-21,1
38949,2018-11-21,1
38950,2018-11-21,1
38951,2018-11-21,1
38952,2018-11-21,1
38953,2018-11-21,1
38954,2018-11-21,1
38955,2018-11-21,1
38956,2018-11-20,0
38957,2018-11-20,0
38958,2018-11-20,0
38959,2018-11-20,0
38960,2018-11-20,0
38961,2018-11-20,0
38962,2018-11-20,0
38963,2018-11-20,0
38964,2018-11-20,0
38965,2018-11-20,0
38966,2018-11-20,0
38967,2018-11-19,0
38968,2018-11-19,0
38969,2018-11-19,0
38970,2018-11-19,0
38971,2018-11-19,0
38972,2018-11-19,0
38973,2018-11-19,0
38974,2018-11-17,0
38975,2018-11-16,0
38976,2018-11-16,0
38977,2018-11-16,0
38978,2018-11-16,0
38979,2018-11-16,0
38980,2018-11-16,0
38981,2018-11-16,0
38982,2018-11-16,0
38983,2018-11-02,29
38984,2018-11-02,29
38985,2018-11-02,29
38986,2018-12-29,38
38987,2018-12-29,38
38988,2018-12-29,38
38989,2018-12-29,38
38990,2018-12-29,38
38991,2018-12-29,38
38992,2018-12-29,38
38993,2018-12-29,38
38994,2018-12-29,38
38995,2018-12-29,38
38996,2018-12-29,38
38997,2018-12-29,38
38998,2018-12-29,38
38999,2018-12-29,38
39000,2018-12-29,38
39001,2018-12-30,38
39002,2018-12-30,38
39003,2018-12-30,38
39004,2018-12-30,38
39005,2018-12-30,38
39006,2018-12-30,38
39007,2018-12-30,38
39008,2018-12-30,38
39009,2018-12-30,38
39010,2018-12-30,38
39011,2018-12-30,38
39012,2018-12-30,38
39013,2018-12-30,38
39014,2018-12-30,38
39015,2018-12-30,38
39016,2018-12-30,38
39017,2018-12-30,38
39018,2018-12-31,34
39019,2018-12-31,34
39020,2018-12-31,34
39021,2018-12-31,34
39022,2018-12-31,34
39023,2018-12-06,0
39024,2018-12-07,0
39025,2018-12-12,0
39026,2018-12-12,0
39027,2018-12-17,0
39028,2018-12-17,0
39029,2018-12-17,0
39030,2018-12-17,0
39031,2018-12-18,0
39032,2018-12-18,0
39033,2018-12-18,0
39034,2018-12-18,0
39035,2018-12-19,0
39036,2018-12-19,0
39037,2018-12-19,0
39038,2018-12-19,0
39039,2018-12-20,0
39040,2018-12-20,0
39041,2018-12-20,0
39042,2018-12-20,0
39043,2018-12-20,0
39044,2018-12-20,0
39045,2018-12-20,0
39046,2018-12-20,0
39047,2018-12-21,0
39048,2018-12-21,0
39049,2018-12-21,0
39050,2018-12-21,0
39051,2018-12-21,0
39052,2018-12-21,0
39053,2018-12-21,0
39054,2018-12-21,0
39055,2018-12-21,0
39056,2018-12-21,0
39057,2018-12-21,0
39058,2018-12-21,0
39059,2018-12-21,0
39060,2018-12-22,0
39061,2018-12-22,0
39062,2018-12-22,0
39063,2018-12-22,0
39064,2018-12-22,0
39065,2018-12-22,0
39066,2018-12-22,0
39067,2018-12-22,0
39068,2018-12-22,0
39069,2018-12-22,0
39070,2018-12-22,0
39071,2018-12-22,0
39072,2018-12-22,0
39073,2018-12-22,0
39074,2018-12-24,0
39075,2018-12-24,0
39076,2018-12-24,0
39077,2018-12-24,0
39078,2018-12-24,0
39079,2018-12-24,0
39080,2018-12-24,0
39081,2018-12-24,0
39082,2018-12-24,0
39083,2018-12-24,0
39084,2018-12-24,0
39085,2018-12-24,0
39086,2018-12-24,0
39087,2018-12-24,0
39088,2018-12-24,0
39089,2018-12-24,0
39090,2018-12-24,0
39091,2018-12-25,0
39092,2018-12-26,1
39093,2018-12-26,1
39094,2018-12-26,1
39095,2018-12-26,1
39096,2018-12-26,1
39097,2018-12-26,1
39098,2018-12-26,1
39099,2018-12-26,1
39100,2018-12-26,1
39101,2018-12-27,4
39102,2018-12-27,4
39103,2018-12-27,4
39104,2018-12-27,4
39105,2018-12-27,4
39106,2018-12-27,4
39107,2018-12-27,4
39108,2018-12-27,4
39109,2018-12-27,4
39110,2018-12-27,4
39111,2018-12-27,4
39112,2018-12-27,4
39113,2018-12-27,4
39114,2018-12-27,4
39115,2018-12-27,4
39116,2018-12-27,4
39117,2018-12-27,4
39118,2018-12-27,4
39119,2018-12-27,4
39120,2018-12-27,4
39121,2018-12-27,4
39122,2018-12-27,4
39123,2018-12-27,4
39124,2018-12-28,38
39125,2018-12-28,38
39126,2018-12-28,38
39127,2018-12-28,38
39128,2018-12-28,38
39129,2018-12-28,38
39130,2018-12-28,38
39131,2018-12-28,38
39132,2018-12-28,38
39133,2018-12-28,38
39134,2018-12-28,38
39135,2018-12-28,38
39136,2018-12-28,38
39137,2018-12-28,38
39138,2018-12-28,38
39139,2018-12-28,38
39140,2018-12-28,38
39141,2018-12-28,38
39142,2018-12-28,38
39143,2018-12-28,38
39144,2018-12-28,38
39145,2018-12-29,38
39146,2018-12-29,38
39147,2018-12-29,38
39148,2018-12-29,38
39149,2018-12-29,38
39150,2018-12-29,38
39151,2018-05-15,0
39152,2018-12-18,0
39153,2018-09-25,0
39154,2018-08-30,24
39155,2018-08-30,24
39156,2018-06-11,0
39157,2018-11-07,36
39158,2018-08-31,22
39159,2018-08-31,22
39160,2018-08-29,20
39161,2018-05-31,24
39162,2018-07-26,7
39163,2018-07-25,0
39164,2018-07-04,30
39165,2018-05-31,24
39166,2018-08-29,20
39167,2018-04-30,17
39168,2018-07-26,7
39169,2018-07-25,0
39170,2018-04-04,1
39171,2018-07-25,0
39172,2018-08-28,15
39173,2018-04-30,17
39174,2018-07-25,0
39175,2018-07-25,0
39176,2018-06-11,0
39177,2018-05-31,24
39178,2018-07-26,7
39179,2018-08-24,0
39180,2018-07-25,0
39181,2018-07-26,7
39182,2018-04-29,28
39183,2018-11-26,0
39184,2018-10-30,10
39185,2018-08-29,20
39186,2018-07-04,30
39187,2018-08-28,15
39188,2018-08-30,24
39189,2018-08-30,24
39190,2018-11-06,33
39191,2018-06-30,27
39192,2018-11-06,33
39193,2018-05-29,19
39194,2018-05-29,19
39195,2018-11-06,33
39196,2018-06-30,27
39197,2018-05-30,24
39198,2018-05-29,19
39199,2018-12-27,4
39200,2018-12-27,4
39201,2018-12-27,4
39202,2018-12-27,4
39203,2018-04-26,29
39204,2018-12-27,4
39205,2018-06-28,13
39206,2018-04-26,29
39207,2018-05-28,14
39208,2018-05-28,14
39209,2018-05-28,14
39210,2018-10-30,10
39211,2018-04-26,29
39212,2018-05-12,0
39213,2018-11-05,32
39214,2018-05-29,19
39215,2018-07-31,28
39216,2018-06-29,26
39217,2018-06-29,26
39218,2018-07-31,28
39219,2018-05-29,19
39220,2018-07-02,36
39221,2018-11-20,0
39222,2018-06-29,26
39223,2018-04-27,43
39224,2018-10-30,10
39225,2018-10-30,10
39226,2018-10-30,10
39227,2018-10-30,10
39228,2018-10-30,10
39229,2018-10-30,10
39230,2018-07-27,14
39231,2018-07-27,14
39232,2018-07-27,14
39233,2018-06-30,27
39234,2018-07-27,14
39235,2018-06-30,27
39236,2018-06-30,27
39237,2018-07-27,14
39238,2018-07-30,27
39239,2018-07-27,14
39240,2018-06-30,27
39241,2018-07-27,14
39242,2018-06-30,27
39243,2018-10-28,2
39244,2018-07-30,27
39245,2018-11-03,26
39246,2018-12-27,4
39247,2018-12-27,4
39248,2018-11-04,30
39249,2018-11-04,30
39250,2018-04-21,3
39251,2018-10-28,2
39252,2018-04-21,3
39253,2018-05-28,14
39254,2018-04-21,3
39255,2018-05-28,14
39256,2018-04-21,3
39257,2018-06-28,13
39258,2018-05-28,14
39259,2018-05-28,14
39260,2018-05-28,14
39261,2018-06-28,13
39262,2018-05-28,14
39263,2018-05-28,14
39264,2018-05-28,14
39265,2018-05-28,14
39266,2018-10-29,9
39267,2018-05-28,14
39268,2018-05-28,14
39269,2018-06-28,13
39270,2018-04-26,29
39271,2018-10-28,2
39272,2018-06-30,27
39273,2018-06-30,27
39289,2018-05-28,14
39302,2018-12-27,4
39304,2018-12-27,4
39305,2018-12-27,4
39306,2018-12-27,4
39307,2018-12-27,4
39308,2018-12-27,4
39309,2018-12-27,4
39310,2018-12-27,4
39311,2018-04-26,29
39312,2018-12-27,4
39313,2018-12-27,4
39314,2018-12-27,4
39315,2018-12-27,4
39316,2018-12-27,4
39317,2018-04-26,29
39318,2018-04-26,29
39319,2018-04-26,29
39320,2018-06-28,13
39321,2018-06-28,13
